Id,URL,Title,Original Title,Author,Date,Styles,Series,Genre,Media,Location,Dimensions,Description,Wiki Description,Tags,Img,image_urls
2330,https://www.wikiart.org/en/jeff-koons/saddle,Saddle,,Jeff Koons,2003,Neo-Pop Art,,installation,,,,,,Snout,img/full/6626f924c8a80a5ee70c05643ac388767644b58d.jpg,https://uploads6.wikiart.org/images/jeff-koons/saddle.jpg!Large.jpg
2331,https://www.wikiart.org/en/jeff-koons/caterpillar-chains-2003,Caterpillar Chains,,Jeff Koons,2003,Neo-Pop Art,Popeye,sculpture,steel,,,,,"Caterpillar,games-and-toys,Chain,Inflatable",img/full/e78b0e601c1c9e90b3485f45e709d50df5c327c7.jpeg,https://uploads3.wikiart.org/00422/images/jeff-koons/jeff-koons-caterpillar-chains-2003-thumbnail-webp-9999x9999.jpeg
2332,https://www.wikiart.org/en/jeff-koons/tulips-2004,Tulips,,Jeff Koons,2004,Neo-Pop Art,,sculpture,steel,,,,,,img/full/f025bed0ee57d624f55736b30e8b1371254d14c5.jpg,https://uploads1.wikiart.org/00422/images/jeff-koons/koons-tulips.jpg!Large.jpg
2333,https://www.wikiart.org/en/jeff-koons/triple-popeye-2008,Triple Popeye,,Jeff Koons,,Neo-Pop Art,Popeye,figurative,oil,,,,,cartoon-caracters,img/full/5fdc195aad447a229aae24016bdad18ac8e6e5fa.jpg,https://uploads5.wikiart.org/00422/images/jeff-koons/jeff-koons-grande.jpg
2334,https://www.wikiart.org/en/jeff-koons/dogpool-panties-2003,Dogpool (Panties),,Jeff Koons,,Neo-Pop Art,Popeye,sculpture,steel,,,,,"Inflatable,Dog,Underpants,Chain",img/full/65ecea0d48c733b47d7abd63aaa228e7a722dcb3.jpg,https://uploads0.wikiart.org/00422/images/jeff-koons/almine-rech-gallery-dogpool-panties-jk201216jpg.jpg!Large.jpg
2335,https://www.wikiart.org/en/jeff-koons/gazing-ball-belvedere-torso-2013,Gazing Ball (Belvedere Torso),,Jeff Koons,,"Neo-Pop Art,Conceptual Art",,sculpture,"ready-made,glass,plaster",,,,,,img/full/b6f3e06df46d9eb0e0790592332257e9aca3408b.jpg,https://uploads7.wikiart.org/00423/images/jeff-koons/large-gazing-ball-e-2013-0132-belvedere-torso.jpg!Large.jpg
2336,https://www.wikiart.org/en/jeff-koons/caterpillar-ladder-2003,Caterpillar Ladder,,Jeff Koons,,"Neo-Pop Art,Conceptual Art",Popeye,sculpture,"steel,ready-made",,,,,"Ladder,Caterpillar,Inflatable",img/full/087f4f55f025421fbe61acb96a460fdd6e768054.jpg,https://uploads2.wikiart.org/00422/images/jeff-koons/koons-caterpiller-cmyk.jpg!Large.jpg
2337,https://www.wikiart.org/en/jeff-koons/monkeys-chair-2003,Monkeys (Chair),,Jeff Koons,2003,Neo-Pop Art,Popeye,sculpture,"steel,wooden chair",,,"The sculpture is a somewhat surreal combination of everyday objects. Three monkeys, which resemble very much inflatable children's toys, are connected together. They form a chain that dangles from the ceiling. A white straw chair is attached at the lowest end of the chain. The sculpture illustrates Jeff Koon's fascination for children's toys which becomes particularly evident in the Popeye Series for which Koons sought inspiration in floating aids in the shape of animals.[2] The monkeys that feature in the sculpture remind of the game Barrel of Monkeys in which the players have to gain the hook-tailed monkeys in a chain. Monkeys (Chair) is an example of Koons's strategy of mashing up ideas and methods of Pop, Conceptual, and appropriation art with handicraft and popular culture.[3]The monkey figures are made of polychromed aluminium. Real plastic toys served as a template for the execution of this work of art. The shiny surface of the metal helps creating a perfect illusion. The transfer into another material creates new static conditions which allow the attachment of the chair at the lowest end of the chain.In this work Jeff Koons plays with different material perceptions. The monkeys seem to be made of plastic, but this impression contradicts the sculpture's static properties. If the chain of monkeys was made of inflatable toys, it could not support the heavy weight of the chair. The spectator's only possibility to resolve this contradictory perception is to take a look at the artwork's label.","<p itemprop=""description"">The sculpture is a somewhat surreal combination of everyday objects. Three monkeys, which resemble very much inflatable children's toys, are connected together. They form a chain that dangles from the ceiling. A white straw chair is attached at the lowest end of the chain. The sculpture illustrates Jeff Koon's fascination for children's toys which becomes particularly evident in the Popeye Series for which Koons sought inspiration in floating aids in the shape of animals.[2] The monkeys that feature in the sculpture remind of the game Barrel of Monkeys in which the players have to gain the hook-tailed monkeys in a chain. Monkeys (Chair) is an example of Koons's strategy of mashing up ideas and methods of Pop, Conceptual, and appropriation art with handicraft and popular culture.[3]<br><br>The monkey figures are made of polychromed aluminium. Real plastic toys served as a template for the execution of this work of art. The shiny surface of the metal helps creating a perfect illusion. The transfer into another material creates new static conditions which allow the attachment of the chair at the lowest end of the chain.<br><br>In this work Jeff Koons plays with different material perceptions. The monkeys seem to be made of plastic, but this impression contradicts the sculpture's static properties. If the chain of monkeys was made of inflatable toys, it could not support the heavy weight of the chair. The spectator's only possibility to resolve this contradictory perception is to take a look at the artwork's label.</p>","monkeys,Chair,Inflatable",img/full/66326530fad398d528f290023661dc15a9673d26.jpg,https://uploads2.wikiart.org/00422/images/jeff-koons/tumblr-nck3n334uf1tcjq28o1-1280.jpg!Large.jpg
2338,https://www.wikiart.org/en/jeff-koons/lobster-2003,Lobster,,Jeff Koons,,Neo-Pop Art,Popeye,sculpture,steel,,,,,"Lobster,Inflatable",img/full/55bace77c8e227b33aeb55b51cade73c8278f292.png,https://uploads7.wikiart.org/00422/images/jeff-koons/screen-shot-2022-12-07-at-4-06-06-pm.png!Large.png
2339,https://www.wikiart.org/en/jeff-koons/popeye-2003,Popeye,,Jeff Koons,,Neo-Pop Art,Popeye,digital,"oil,digital",,,,,"cartoon-caracters,Lobster",img/full/ad894d85d4746b2e969c3fa65bcdd90da695a593.jpg,https://uploads3.wikiart.org/00423/images/jeff-koons/picksimg-1064x.jpg!Large.jpg
2340,https://www.wikiart.org/en/jeff-koons/chainlink-2003,Chainlink,,Jeff Koons,2003,Neo-Pop Art,Popeye,sculpture,steel,,,,,"Chain-linkfencing,toys-and-dolls,Inflatable",img/full/f85acdafd73558fbb8d5250c404ccc45da9f2886.jpg,https://uploads5.wikiart.org/00422/images/jeff-koons/koons-chainlink-solo-flat.jpg!Large.jpg
2341,https://www.wikiart.org/en/jeff-koons/dolphin-2002,Dolphin,,Jeff Koons,,Neo-Pop Art,Popeye,sculpture,steel,,,,,"Dolphin,Inflatable,Cookwareandbakeware",img/full/021045e605aab451dbf4578757e2ee6bf2195481.png,https://uploads7.wikiart.org/00422/images/jeff-koons/screen-shot-2022-12-04-at-4-44-54-pm.png!Large.png
2342,https://www.wikiart.org/en/jeff-koons/junkyard-2002,Junkyard,,Jeff Koons,,Neo-Pop Art,,figurative,"oil,digital",,,,,,img/full/cbcd1e2271ca511818919d1eff89ef6fd927a335.jpg,https://uploads4.wikiart.org/00423/images/jeff-koons/large-easyfun-ethereal-p-2011-215-junkyard.jpg!Large.jpg
2343,https://www.wikiart.org/en/jeff-koons/titi-2003,Titi,,Jeff Koons,2003,"Neo-Dada,Hyper-Realism",Popeye,figurative,"oil,digital",,,,,"Chain-linkfencing,Chain,cartoon-caracters,Inflatable",img/full/3869dfd6c133dff855de9e2dcc052f4cf374eb10.jpeg,https://uploads6.wikiart.org/00423/images/jeff-koons/eowel36x4amfhzv.jpeg!Large.jpeg
2344,https://www.wikiart.org/en/jeff-koons/elephant-2003,Elephant,,Jeff Koons,2003,Neo-Pop Art,,sculpture,steel,,,,,"Reflection,Inflatable",img/full/4cf6f57ed6c465c0fe0d4a474a2f0f27e2dcccc4.jpg,https://uploads2.wikiart.org/00422/images/jeff-koons/koonselephant.jpg!Large.jpg
2345,https://www.wikiart.org/en/jeff-koons/cat-on-a-clothesline-aqua-2001,Cat on a Clothesline (Aqua),,Jeff Koons,2001,"Neo-Pop Art,Conceptual Art",,sculpture,,,,,,"Cat,Crucifixion,Cross",img/full/6a4ca51b31e99bf8a9b69fe5ef26e92135312974.jpg,https://uploads3.wikiart.org/00422/images/jeff-koons/koons-cat-on-a-clothesline-aqua1.jpg!Large.jpg
2346,https://www.wikiart.org/en/jeff-koons/backyard-2002,Backyard,,Jeff Koons,2002,Neo-Pop Art,,figurative,oil,,,,,,img/full/7aba3069209a8d614a348bff6e7d0d923d58aab1.png,https://uploads7.wikiart.org/00423/images/jeff-koons/screen-shot-2022-12-10-at-1-45-38-am.png!Large.png
2347,https://www.wikiart.org/en/jeff-koons/butter-2002,Butter,,Jeff Koons,2002,"Neo-Pop Art,Neo-Dada",,figurative,"oil,digital",,,,,,img/full/90baec015db4e6f30a880c0ab05aa8f5e776a4ce.jpeg,https://uploads6.wikiart.org/00423/images/jeff-koons/etajzktxyacvhhi.jpeg!Large.jpeg
2348,https://www.wikiart.org/en/jeff-koons/mooth-egg-with-bow-magenta-orange-2009,mooth Egg with Bow (Magenta/Orange),,Jeff Koons,2009,Neo-Pop Art,,sculpture,steel,,,,,,img/full/9ffe21745186d27a8556b676dd98ef4516fb9533.jpg,https://uploads7.wikiart.org/00423/images/jeff-koons/2-ena-koonseggbow-11011846865-abmb-2.jpg!Large.jpg
2349,https://www.wikiart.org/en/jeff-koons/hair-with-cheese-2001,Hair with Cheese,,Jeff Koons,2001,"Neo-Pop Art,Neo-Dada",,figurative,oil,,,,,,img/full/cc54aca48e14a041c77bff7141c0a4aedfa047eb.jpeg,https://uploads4.wikiart.org/00423/images/jeff-koons/eq-s3bwxyaarx04.jpeg
2350,https://www.wikiart.org/en/jeff-koons/bluepoles-2000,Bluepoles,,Jeff Koons,,Neo-Pop Art,,figurative,oil,,,,,,img/full/32b7faf19c97554fff58ea2386a443d621e56c9d.jpeg,https://uploads8.wikiart.org/00422/images/jeff-koons/1d18b77ad617b25e39cddbd528d518d716-12-jeff-koons-3-2x-w710-jpg.jpeg!Large.jpeg
2351,https://www.wikiart.org/en/jeff-koons/pam-2001,Pam,,Jeff Koons,2001,"Neo-Pop Art,Neo-Dada",,figurative,"oil,digital",,,,,female-nude,img/full/40172d1a0745ab4a510d09b6d49bc6a0615a3865.jpeg,https://uploads6.wikiart.org/00423/images/jeff-koons/eqgpvx8wsaagcue.jpeg!Large.jpeg
2352,https://www.wikiart.org/en/jeff-koons/elephants-2001,Elephants,,Jeff Koons,,Neo-Pop Art,,figurative,oil,,,,,,img/full/cb685e2b5e54949e31e447d239cf98c4f1fd5740.png,https://uploads7.wikiart.org/00422/images/jeff-koons/screen-shot-2022-12-07-at-3-18-50-pm.png!Large.png
2353,https://www.wikiart.org/en/jeff-koons/moon-light-pink-2000,Moon (Light Pink),,Jeff Koons,2000,Neo-Pop Art,,sculpture,steel,,,,,"Mirror,Reflection,moon,Pink,Inflatable",img/full/22cbca052c66ff3d6e68c4ef43bc666f4be0cd27.png,https://uploads7.wikiart.org/00422/images/jeff-koons/screen-shot-2022-12-07-at-4-03-21-pm.png!Large.png
2354,https://www.wikiart.org/en/jeff-koons/niagara-2000,Niagara,,Jeff Koons,2000,"Neo-Pop Art,Neo-Dada",,figurative,"digital,oil",,,,,,img/full/8de57e6f7f805f196c55e22a6e26c448366611ac.jpg,https://uploads5.wikiart.org/00423/images/jeff-koons/2006-54-ph-web-1.jpg!Large.jpg
2355,https://www.wikiart.org/en/jeff-koons/lips-2000,Lips,,Jeff Koons,2000,Neo-Pop Art,,figurative,oil,,,,,,img/full/aeda8276b91a287b9b6ac6e1c63470c3cb0447cd.jpeg,https://uploads5.wikiart.org/00422/images/jeff-koons/7db6165b901db1b227b00a38ae3ec5793c-12-jeff-koons-2x-rsquare-w330-jpg.jpeg!Large.jpeg
2356,https://www.wikiart.org/en/jeff-koons/donkey-1999,Donkey,,Jeff Koons,,Neo-Pop Art,,figurative,oil,,,,,,img/full/c53b68098eb4dcb4db5b63b53216be5fade46c1a.jpeg,https://uploads3.wikiart.org/00422/images/jeff-koons/25voge-650-jpg.jpeg
2357,https://www.wikiart.org/en/jeff-koons/loopy-1999,Loopy,,Jeff Koons,,Neo-Pop Art,,figurative,oil,,,,,"Cereal,Advertising,posters-and-advertisements,cartoon-caracters",img/full/1f9747030bbdf017d69697fca9528a11e3a0fab5.jpg,https://uploads3.wikiart.org/00422/images/jeff-koons/b0c08af97ae84925f33404078ced66d4.jpg!Large.jpg
2358,https://www.wikiart.org/en/jeff-koons/bear-blue-1999,Bear (Blue),,Jeff Koons,1999,Neo-Pop Art,,sculpture,"glass,steel,plastic",,,,,Bear,img/full/5023898a54def59ef4b762f933697fd1612ad4dd.jpeg,https://uploads6.wikiart.org/00423/images/jeff-koons/esspr73xyaecnnh.jpeg!Large.jpeg
2359,https://www.wikiart.org/en/jeff-koons/sandwiches-2000,Sandwiches,,Jeff Koons,2000,Neo-Pop Art,,figurative,oil,,,,,,img/full/ca22726d3dac5f429c82ebe8b4f85ccfbe588af1.png,https://uploads7.wikiart.org/00422/images/jeff-koons/screen-shot-2022-12-07-at-3-16-53-pm.png!Large.png
2360,https://www.wikiart.org/en/jeff-koons/split-rocker-orange-red-1999,Split-Rocker (Orange/Red),,Jeff Koons,1999,"Neo-Pop Art,Conceptual Art",,sculpture,ready-made,,,,,"toys-and-dolls,Toy",img/full/9c1f9ae44df6078905ce85bdaca9f878d080ddaf.jpg,https://uploads0.wikiart.org/00423/images/jeff-koons/13.jpg!Large.jpg
2361,https://www.wikiart.org/en/jeff-koons/monkey-red-orange-1999,MONKEY (Red-Orange),,Jeff Koons,1999,Neo-Pop Art,,sculpture,"glass,steel,plastic",,,,,"Mirror,monkeys,Reflection",img/full/b9fc331c860a79cc4d76f519e4654f479813ff21.jpg,https://uploads3.wikiart.org/00423/images/jeff-koons/85095.jpg!Large.jpg
2362,https://www.wikiart.org/en/jeff-koons/kangaroo-red-1999,Kangaroo (Red),,Jeff Koons,1999,Neo-Pop Art,,sculpture,steel,,,,,,img/full/5e76fe5c04476fbc1cc798d74bdcae2c1a49b6e8.jpg,https://uploads0.wikiart.org/00423/images/jeff-koons/04.jpg!Large.jpg
2363,https://www.wikiart.org/en/jeff-koons/donkey-blue-green-1999,DONKEY (Blue - Green),,Jeff Koons,1999,Neo-Pop Art,,sculpture,"steel,glass,plastic",,,,,"Mirror,donkeys",img/full/864fdd40a0e09d55908e19598ee257be529607e2.png,https://uploads7.wikiart.org/00423/images/jeff-koons/screen-shot-2022-12-10-at-1-32-31-pm.png!Large.png
2364,https://www.wikiart.org/en/jeff-koons/goat-ice-blue-1999,GOAT (Ice Blue),,Jeff Koons,1999,Neo-Pop Art,,sculpture,glass,,,,,Mirror,img/full/fb253ea31e5be7d8952d37034b512a75254f81bd.jpg,https://uploads8.wikiart.org/00423/images/jeff-koons/ar00486-10.jpg!Large.jpg
2365,https://www.wikiart.org/en/jeff-koons/elephant-gold-1999,ELEPHANT (Gold),,Jeff Koons,1999,Neo-Pop Art,,sculpture,steel,,,,,"Mirror,Elephant",img/full/400501d134bad1de7466111d82497f5dd9cb43b9.png,https://uploads7.wikiart.org/00423/images/jeff-koons/screen-shot-2022-12-10-at-1-43-34-pm.png!Large.png
2366,https://www.wikiart.org/en/jeff-koons/hippo-green-1999,HIPPO (Green),,Jeff Koons,1999,Neo-Pop Art,,sculpture,"steel,glass,plastic",,,,,"Mirror,Zoo,animals",img/full/bc4f672105e7fb96e5b33bafb18cb14921ccd930.jpg,https://uploads8.wikiart.org/00423/images/jeff-koons/ar00490-10.jpg!Large.jpg
2367,https://www.wikiart.org/en/jeff-koons/pony-blue-1999,PONY (Blue),,Jeff Koons,1999,Neo-Pop Art,,sculpture,"steel,plastic,glass",,,,,"Pony,Mirror",img/full/8778ba2c7c7493b8ea7fb2479609cc64d23ad81a.jpg,https://uploads1.wikiart.org/00423/images/jeff-koons/ar00492-10-1.jpg!Large.jpg
2368,https://www.wikiart.org/en/jeff-koons/giraffe-red-1999,GIRAFFE (red),,Jeff Koons,1999,Neo-Pop Art,,sculpture,"steel,glass,plastic",,,,,"Mirror,Giraffe,animals",img/full/2614ba2dec2e55f2f0a9b91b7d59eb7431ea0a26.png,https://uploads7.wikiart.org/00423/images/jeff-koons/screen-shot-2022-12-10-at-1-30-42-pm.png!Large.png
2369,https://www.wikiart.org/en/jeff-koons/shelter-1998,Shelter,,Jeff Koons,,Neo-Pop Art,,figurative,oil,,,,,,img/full/39897e87e030106db3960eca3b684d58a876633c.jpg,https://uploads2.wikiart.org/00422/images/jeff-koons/jeff-koons-serie-celebration-shelter-1996-1998-silvia-neri.jpg!Large.jpg
2370,https://www.wikiart.org/en/jeff-koons/walrus-purple-1999,WALRUS (Purple),,Jeff Koons,1999,Neo-Pop Art,,sculpture,"steel,glass,plastic",,,,,Mirror,img/full/bd477d71c47c3631644f009d627e1b6832ce41ee.png,https://uploads7.wikiart.org/00423/images/jeff-koons/screen-shot-2022-12-10-at-1-34-19-pm.png!Large.png
2371,https://www.wikiart.org/en/jeff-koons/cow-lilac-1999,Cow (Lilac),,Jeff Koons,,Neo-Pop Art,,sculpture,"steel,glass,plastic",,,,,"Mirror,Dairycow,cows",img/full/71504dba599b6fa93c73114192acbf2be7de2c5b.png,https://uploads7.wikiart.org/00423/images/jeff-koons/screen-shot-2022-12-10-at-2-08-48-pm.png!Large.png
2372,https://www.wikiart.org/en/jeff-koons/cake-1997,Cake,,Jeff Koons,,Neo-Pop Art,,still life,"oil,digital",,,,,Cake,img/full/27e83fac451eca4395cc875118417c5ee9e8f01b.png,https://uploads7.wikiart.org/00422/images/jeff-koons/screen-shot-2022-12-07-at-4-15-22-pm.png!Large.png
2373,https://www.wikiart.org/en/jeff-koons/venus-2020,Venus,,Jeff Koons,,Neo-Pop Art,,sculpture,steel,,,,,"Reflection,Aphrodite/Venus,Greek-and-Roman-Mythology,gods-and-goddesses",img/full/eba3bb94fddaf4b9eba2e40c1ec9fa1a7caa068e.jpg,https://uploads8.wikiart.org/00422/images/jeff-koons/venus-hires-bdhfpd4-original.jpg!Large.jpg
2374,https://www.wikiart.org/en/jeff-koons/bread-with-egg-1997,Bread with Egg,,Jeff Koons,1997,"Neo-Pop Art,Hyper-Realism",,still life,oil,,,,,"Bread,Egg",img/full/3e302507afab6ee6e10a9b0fe24fd9ad46fc922b.jpg,https://uploads4.wikiart.org/00422/images/jeff-koons/jeff-koons-bread-with-egg-painting-1995-97.jpg!Large.jpg
2375,https://www.wikiart.org/en/jeff-koons/encased-five-rows-6-spalding-scottie-pippen-basketballs-6-spalding-shaq-attaq-basketballs-6-wilson-1993,"Encased - Five Rows (6 Spalding Scottie Pippen Basketballs, 6 Spalding Shaq Attaq Basketballs, 6 Wilson Supershot Basketballs, 6 Wilson Supershot Basketballs, 6 Franklin 6034 Soccerballs)",,Jeff Koons,,"Conceptual Art,Post-Minimalism",,sculpture,ready-made,,,,,"Basketball,Displaycase",img/full/e19a3e94fa81abf772d34fd5ec9a80ade072bc64.png,https://uploads8.wikiart.org/00423/images/jeff-koons/screen-shot-2022-12-11-at-12-27-28-am.png!Large.png
2376,https://www.wikiart.org/en/jeff-koons/puppy,Puppy,,Jeff Koons,1992,Neo-Pop Art,,installation,mixed media,,,,,"Landmark,Tree,Facade,Statue,Tourism",img/full/36e06b9ef01db6cb5ed2ee38d6e5c172c3cb8e50.jpg,https://uploads5.wikiart.org/images/jeff-koons/puppy.jpg!Large.jpg
2377,https://www.wikiart.org/en/jeff-koons/encased-four-rows-1993,Encased - Four Rows,,Jeff Koons,1993,"Neo-Pop Art,Conceptual Art",,sculpture,"ready-made,glass",,,,,"Basketball,Displaycase",img/full/3ef51000892bc91cc73979821915e4f4d3fe07bf.jpg,https://uploads1.wikiart.org/00422/images/jeff-koons/ar00078-10-1.jpg!Large.jpg
2378,https://www.wikiart.org/en/jeff-koons/mound-of-flowers-1991,Mound of Flowers,,Jeff Koons,,Neo-Pop Art,,sculpture,glass,,,,,flowers-and-plants,img/full/7466bec33f0c36bdd0f433adeaea14642dc9a01c.jpg,https://uploads8.wikiart.org/00422/images/jeff-koons/ar00076-10.jpg!Large.jpg
2379,https://www.wikiart.org/en/jeff-koons/poodle-1991,Poodle,,Jeff Koons,,Neo-Pop Art,,sculpture,wood,,,,,"Dog,Poodle",img/full/5d86f7ab94a9f22f02c67749bf8aef11ca637c48.jpeg,https://uploads1.wikiart.org/00422/images/jeff-koons/d7hftxdivxxvm-cloudfront-net.jpeg!Large.jpeg
2380,https://www.wikiart.org/en/jeff-koons/large-vase-of-flowers-1991,Large Vase of Flowers,,Jeff Koons,1991,Neo-Pop Art,,sculpture,wood,,,,,flowers-and-plants,img/full/36b9cfa6758986ed85eb3a86d025b1bb2a322077.png,https://uploads7.wikiart.org/00422/images/jeff-koons/screen-shot-2022-12-07-at-3-11-47-pm.png!Large.png
2381,https://www.wikiart.org/en/jeff-koons/three-puppies-1991,Three Puppies,,Jeff Koons,1991,Neo-Pop Art,,sculpture,wood,,,,,"dogs,Puppy",img/full/da6cfa47e826043019069d9f0bd09bb108a59387.jpg,https://uploads7.wikiart.org/00423/images/jeff-koons/651438-2x.jpg!Large.jpg
2382,https://www.wikiart.org/en/jeff-koons/hand-on-breast-1990,Hand on Breast,,Jeff Koons,,"Conceptual Art,Confessional Art",,,"oil,photography",,,,,"self-portrait,Hand,female-nude,male-nude",img/full/c6722d30998ac2f97564215c8de7baf30f5e484c.png,https://uploads8.wikiart.org/00445/images/jeff-koons/screenshot-2023-05-16-at-1-44-26-pm.png!Large.png
2383,https://www.wikiart.org/en/jeff-koons/woman-in-tub,Woman in Tub,,Jeff Koons,1988,Neo-Pop Art,,installation,,,,,,"Arm,Bathing",img/full/7017dddd2c9d90a1941b14167f183ff248456428.jpg,https://uploads3.wikiart.org/images/jeff-koons/woman-in-tub.jpg!Large.jpg
2384,https://www.wikiart.org/en/jeff-koons/serpents,Serpents,,Jeff Koons,1988,Neo-Pop Art,,installation,,,,,,Textile,img/full/515fedffbaa469c6aaf80ccad6525f02cd302fe2.jpg,https://uploads8.wikiart.org/images/jeff-koons/serpents.jpg!Large.jpg
2385,https://www.wikiart.org/en/jeff-koons/bear-and-policeman-1988,Bear and Policeman,,Jeff Koons,1988,"Neo-Pop Art,Conceptual Art",,sculpture,wood,,,"A smiling brown bear wearing a striped T-shirt has his arm around a shorter policeman who is looking up at the animal.""The relatively diminutive constable, a symbol of authority, contrasts comically with the bear's monstrous size and relative harmlessness. Looking helplessly up at the bear, the expression on the policeman's face holds the key to enjoying Koons' work: a temporary suspension of adulthood, a return to seeing the world through a child's perspective. Koons seems to hint that the adult world, with its explicit content, greed and shame, is worth staving off.""— Angelina Krahn, Art writer for Express Milwaukee[9]","<p itemprop=""description"">A smiling brown bear wearing a striped T-shirt has his arm around a shorter policeman who is looking up at the animal.<br><br>""The relatively diminutive constable, a symbol of authority, contrasts comically with the bear's monstrous size and relative harmlessness. Looking helplessly up at the bear, the expression on the policeman's face holds the key to enjoying Koons' work: a temporary suspension of adulthood, a return to seeing the world through a child's perspective. Koons seems to hint that the adult world, with its explicit content, greed and shame, is worth staving off.""<br><br>— Angelina Krahn, Art writer for Express Milwaukee[9]</p>","Bear,Policeofficer,allegories-and-symbols",img/full/36bfa10048e4c8f75734577993b3f3ddcff91147.jpg,https://uploads4.wikiart.org/00422/images/jeff-koons/651371.jpg!Large.jpg
2386,https://www.wikiart.org/en/jeff-koons/pink-panther-1988,Pink Panther,,Jeff Koons,,"Neo-Pop Art,Conceptual Art",,sculpture,porcelain,,,"Pink Panther is a 41-inch tall porcelain sculpture featuring Jayne Mansfield holding the cartoon character Pink Panther. Mansfield is sculpted from the waist up and is partly clothed, her breasts being exposed;[21] her right hand covers her nearly-exposed breast. The Pink Panther is shown in full, his chin over the left shoulder of Mansfield. Robert Storr, curator of the Department of Painting and Sculpture at the Museum of Modern Art, commented on the piece: ""His mating of Jayne Mansfield and the eponymous cartoon character in Pink Panther is a thoroughly enjoyable send-up of heterosexual rapture and celebrity romance.""[22] Koons' himself states that the piece was intended to represent the Pink Panther as a female masturbation aid. His depiction of the character caused legal issues and Koons was sued for copyright infringement, eventually settling out of court.[23]","<p itemprop=""description"">Pink Panther is a 41-inch tall porcelain sculpture featuring Jayne Mansfield holding the cartoon character Pink Panther. Mansfield is sculpted from the waist up and is partly clothed, her breasts being exposed;[21] her right hand covers her nearly-exposed breast. The Pink Panther is shown in full, his chin over the left shoulder of Mansfield. Robert Storr, curator of the Department of Painting and Sculpture at the Museum of Modern Art, commented on the piece: ""His mating of Jayne Mansfield and the eponymous cartoon character in Pink Panther is a thoroughly enjoyable send-up of heterosexual rapture and celebrity romance.""[22] Koons' himself states that the piece was intended to represent the Pink Panther as a female masturbation aid. His depiction of the character caused legal issues and Koons was sued for copyright infringement, eventually settling out of court.[23]</p>","cartoon-caracters,female-nude,famous-people",img/full/6a7dfb7d4dd8175b7182835da47b2ab0ee93200d.jpg,https://uploads2.wikiart.org/00422/images/jeff-koons/w1siziisijiyody1mcjdlfsiccisimnvbnzlcnqilcitcxvhbgl0esa5mcatcmvzaxplidiwmdb4mtq0mfx1mdazzsjdxq.jpg!Large.jpg
2387,https://www.wikiart.org/en/jeff-koons/wild-boy-and-puppy-1988,Wild Boy and Puppy,,Jeff Koons,,Neo-Pop Art,,sculpture,porcelain,,,"Wild Boy and Puppy is a porcelain sculpture featuring a yellow cartoon dog, a ""wild boy"" with red spiky hair, and a bumblebee in a basket. The cartoon dog is a clear replica of Odie from the Garfield comic strip by Jim Davis with only minimal changes. In 1993, United Feature Syndicate, Inc. sued Koons for his unsanctioned use of Odie, successfully arguing that he had breached copyright law. Koons had defended himself in other cases using the parody argument but could not do so here—he testified to being unaware of the source of the character and therefore could not have directed the parody at the comic.[7][32]One edition of the sculpture sold in November 2004 for US$1.5 million, significantly higher than its US$400,000 estimate.[33]","<p itemprop=""description"">Wild Boy and Puppy is a porcelain sculpture featuring a yellow cartoon dog, a ""wild boy"" with red spiky hair, and a bumblebee in a basket. The cartoon dog is a clear replica of Odie from the Garfield comic strip by Jim Davis with only minimal changes. In 1993, United Feature Syndicate, Inc. sued Koons for his unsanctioned use of Odie, successfully arguing that he had breached copyright law. Koons had defended himself in other cases using the parody argument but could not do so here—he testified to being unaware of the source of the character and therefore could not have directed the parody at the comic.[7][32]<br><br>One edition of the sculpture sold in November 2004 for US$1.5 million, significantly higher than its US$400,000 estimate.[33]</p>","cartoon-caracters,toys-and-dolls",img/full/375f4e6a233b44fa6b8210a16e3b314bcd89ea44.jpg,https://uploads6.wikiart.org/00445/images/jeff-koons/01copyright-quiz-promo-mediumsquareat3x-v2.jpg!Large.jpg
2388,https://www.wikiart.org/en/jeff-koons/violet-ice-kama-sutra,Violet Ice (Kama Sutra),,Jeff Koons,1991,Neo-Pop Art,,sculpture,,,,,,,img/full/dce25d2bbeaaf8224e47bb26a8a3ffd0193a462a.jpg,https://uploads3.wikiart.org/images/jeff-koons/violet-ice-kama-sutra.jpg!Large.jpg
